ResponseId,question_group,question,item,multi_select,source_column
R_MK0130784,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0132200,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0132200,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0132200,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0133162,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0133162,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0133162,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0134540,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0134540,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0134540,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0134540,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0135905,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0135905,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0135905,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0135905,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0135905,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0136936,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0136936,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0136936,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0138439,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0140452,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0140452,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0141545,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0142815,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0142815,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0142815,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0143734,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0144185,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0144185,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0144185,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0145711,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0146872,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0146872,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0146872,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0146872,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0147584,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0147584,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0147584,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0149612,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0150239,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0150239,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0150239,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0151336,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0151336,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0151336,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0152384,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0152384,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0152384,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0152384,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0153565,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0154754,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0154754,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0155619,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0155619,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0155619,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0155619,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0155619,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0156966,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0157937,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0157937,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0157937,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0157937,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0158474,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0158474,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0158474,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0159733,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0159733,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0161254,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0161254,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0162481,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0162481,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0162481,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0165174,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0166745,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0166745,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0167637,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0167637,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0167637,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0168775,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0169479,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0171613,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0171613,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0172371,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0172371,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0172371,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0172371,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0173150,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0173150,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0174572,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0175538,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0175538,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0175538,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0176790,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0176790,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0176790,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0176790,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0177409,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0177409,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0179159,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0179159,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0179159,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0179159,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0000627,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0000627,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0000627,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0000627,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0001988,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0001988,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0002347,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0002347,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0003730,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0003730,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0003730,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0003730,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0004719,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0004719,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0004719,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0005596,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0005596,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0006905,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0006905,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0006905,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0007888,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0007888,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0007888,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0007888,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0007888,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0008384,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0008384,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0009361,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0010793,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0012224,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0013321,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0013321,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0013321,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0014269,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0014269,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0014269,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0015367,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0017754,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0017754,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0017754,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0018536,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0020431,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0020431,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0021482,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0021482,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0021482,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0022458,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0022458,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0022458,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0022458,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0024720,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0024720,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0024720,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0025500,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0026571,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0027927,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0027927,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0027927,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0028258,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0028258,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0029779,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0030633,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0030633,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0030633,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0030633,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0031816,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0031816,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0032287,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0032287,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0033998,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0033998,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0033998,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0033998,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0033998,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0034390,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0034390,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0034390,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0035805,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0035805,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0035805,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0035805,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0037540,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0038406,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0038406,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0038406,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0039929,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0040419,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0040419,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0040419,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0041486,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0041486,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0041486,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0041486,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0041486,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0042213,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0042213,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0042213,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0043282,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0044213,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0044213,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0044213,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0044213,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0046112,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0046112,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0046112,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0046112,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0046112,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0047577,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0047577,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0047577,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0048957,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0048957,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0048957,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0048957,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0048957,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0049860,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0050307,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0050307,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0050307,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0050307,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0050307,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0051679,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0051679,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0051679,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0051679,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0051679,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0052370,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0053388,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0053388,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0053388,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0053388,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0053388,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0054499,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0054499,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0054499,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0054499,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0055692,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0055692,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0055692,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0055692,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0055692,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0056412,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0056412,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0057690,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0057690,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0057690,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0057690,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0058975,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0059350,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0060505,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0060505,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0061473,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0061473,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0061473,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0061473,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0061473,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0062875,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0063584,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0065610,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0066620,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0066620,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0066620,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0067929,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0067929,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0067929,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0067929,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0068572,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0068572,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0068572,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0068572,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0068572,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0069886,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0070552,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
