ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0009873,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0010513,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0011479,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0012823,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0014844,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0015743,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0016269,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0017999,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0018956,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0019930,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0020810,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0021392,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0023428,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0024716,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0025998,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0026424,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0027532,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0028706,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0029613,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0030869,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0031367,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0032671,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0033904,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0034746,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0035898,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0036376,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0038667,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0039680,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0040482,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0041355,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0042313,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0043999,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0044408,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0045275,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0046739,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0047565,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0048618,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0049670,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0050485,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0051316,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0052507,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0053554,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0054491,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0055575,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0056243,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0057652,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0058187,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0059808,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0060337,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0061389,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0062732,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0063210,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0065971,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0066794,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0067782,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0068468,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0069966,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0070349,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0071164,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0072647,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0073957,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0074166,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0075610,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0076859,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0077148,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0078823,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0079985,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0080759,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0081775,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0082895,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0083877,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0084645,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0085820,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0086561,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0087342,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0088710,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0089583,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0090307,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0091716,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0092349,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0093864,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0094190,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0095545,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0097211,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0099981,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0100924,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0101840,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0102464,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0103297,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0104887,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0105543,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0106136,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0108204,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0109259,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0111911,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0112332,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0113534,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0114340,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0116896,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0117597,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0118236,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0119937,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0120777,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0121824,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0122299,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0123377,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0124835,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0125986,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0126334,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0127356,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0128763,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0129148,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0130102,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0131540,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0132168,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0133624,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0134295,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0135330,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0137222,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0138361,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0140966,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0141468,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0142343,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0143612,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0144860,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,No,4,1,False,Q107_4
R_MK0147145,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0149622,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0150326,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0152162,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0154144,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0155495,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0156575,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0157486,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0158689,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0160688,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0161479,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,I do not know,5,,True,Q107_4
R_MK0162960,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0163738,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0164642,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0166521,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0167936,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0168112,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0169179,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0171638,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0172581,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0173433,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0174555,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q107_4
R_MK0175827,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0176592,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q107_4
R_MK0178683,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0179259,General STEM outcomes (not activity-specific),outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q107_4
R_MK0000490,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0001420,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0002929,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0003799,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0004366,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0005158,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0006588,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q107_5
R_MK0007455,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0008438,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0009873,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0010513,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0011479,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0012823,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0014844,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0015743,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q107_5
R_MK0016269,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0017999,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0018956,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q107_5
R_MK0019930,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0020810,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0021392,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0023428,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0024716,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0025998,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0026424,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0027532,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0028706,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0029613,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0030869,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0031367,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0032671,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0033904,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0034746,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0035898,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0036376,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0038667,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0039680,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0040482,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0041355,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0042313,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0043999,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0044408,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0045275,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0046739,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0047565,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0048618,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0049670,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0050485,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0051316,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0052507,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0053554,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0054491,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0055575,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0056243,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0057652,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0058187,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0059808,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0060337,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0061389,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0062732,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0063210,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0065971,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0066794,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0067782,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0068468,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0069966,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0070349,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0071164,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0072647,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0073957,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0074166,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0075610,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0076859,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0077148,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0078823,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0079985,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0080759,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0081775,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
