ResponseId,question,source_column,response
R_MK0168682,How do they help you choose?,Q92,Making the model with real tools. It felt like proper work.
R_MK0170206,How do they help you choose?,Q92,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0171333,How do they help you choose?,Q92,"Getting to build something that actually worked, not just learn about it."
R_MK0172455,How do they help you choose?,Q92,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0173914,How do they help you choose?,Q92,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0175516,How do they help you choose?,Q92,Learning science can fix real problems in our own town.
R_MK0176625,How do they help you choose?,Q92,"It wasn't like normal school, we chose what our project was about."
R_MK0177555,How do they help you choose?,Q92,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0178501,How do they help you choose?,Q92,The research part where we had to find real evidence.
R_MK0179279,How do they help you choose?,Q92,Doing the experiments myself instead of watching the teacher do it.
R_MK0180740,How do they help you choose?,Q92,The excursion where we surveyed the wetlands.
R_MK0181551,How do they help you choose?,Q92,The video call with the scientist who works with livestock.
R_MK0182878,How do they help you choose?,Q92,Getting to do it here instead of travelling to the city.
R_MK0183724,How do they help you choose?,Q92,The mentor said she was first in her family to go to uni too.
R_MK0184967,How do they help you choose?,Q92,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0186474,How do they help you choose?,Q92,Learning science can fix real problems in our own town.
R_MK0187606,How do they help you choose?,Q92,Finding out design is part of engineering too.
R_MK0188526,How do they help you choose?,Q92,Making the poster and the model together.
R_MK0189481,How do they help you choose?,Q92,"Using the 3D printer, I didn't know our school had one."
R_MK0190318,How do they help you choose?,Q92,"Presenting our project, I liked explaining it to the parents."
R_MK0191719,How do they help you choose?,Q92,"Making a game, I didn't know you could learn that at school."
R_MK0193689,How do they help you choose?,Q92,I liked that we could test our own ideas even when they didn't work.
R_MK0194846,How do they help you choose?,Q92,I liked that we could test our own ideas even when they didn't work.
R_MK0195618,How do they help you choose?,Q92,The teachers actually listened to our ideas.
R_MK0196526,How do they help you choose?,Q92,"Getting to build something that actually worked, not just learn about it."
R_MK0197884,How do they help you choose?,Q92,Testing the water in the creek near us and finding what was in it.
R_MK0198144,How do they help you choose?,Q92,"It wasn't like normal school, we chose what our project was about."
R_MK0199283,How do they help you choose?,Q92,"Going to the university campus, I'd never been to one."
R_MK0000230,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0001786,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0002815,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0003322,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0004990,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0005946,What jobs do you think you would enjoy doing in the future?,Q93,The research part where we had to find real evidence.
R_MK0006808,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0008831,What jobs do you think you would enjoy doing in the future?,Q93,Going deeper than we do in normal class.
R_MK0009333,What jobs do you think you would enjoy doing in the future?,Q93,"Designing how our project looked, not just how it worked."
R_MK0010575,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0011791,What jobs do you think you would enjoy doing in the future?,Q93,Finding out design is part of engineering too.
R_MK0012972,What jobs do you think you would enjoy doing in the future?,Q93,The research part where we had to find real evidence.
R_MK0013180,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0014454,What jobs do you think you would enjoy doing in the future?,Q93,Finding out design is part of engineering too.
R_MK0015550,What jobs do you think you would enjoy doing in the future?,Q93,"Presenting our project, I liked explaining it to the parents."
R_MK0017380,What jobs do you think you would enjoy doing in the future?,Q93,"Presenting our project, I liked explaining it to the parents."
R_MK0018690,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0019930,What jobs do you think you would enjoy doing in the future?,Q93,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0020980,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0021933,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0022718,What jobs do you think you would enjoy doing in the future?,Q93,Finding out design is part of engineering too.
R_MK0023668,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0024877,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0025610,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0026518,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0027310,What jobs do you think you would enjoy doing in the future?,Q93,Making the model with real tools. It felt like proper work.
R_MK0028356,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0029377,What jobs do you think you would enjoy doing in the future?,Q93,"Getting to build something that actually worked, not just learn about it."
R_MK0031889,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0032509,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0034350,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0035441,What jobs do you think you would enjoy doing in the future?,Q93,"Going to the university campus, I'd never been to one."
R_MK0036107,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0037791,What jobs do you think you would enjoy doing in the future?,Q93,Finding out design is part of engineering too.
R_MK0038256,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0039933,What jobs do you think you would enjoy doing in the future?,Q93,"Using the 3D printer, I didn't know our school had one."
R_MK0040310,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0041373,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0042834,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0044485,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0046760,What jobs do you think you would enjoy doing in the future?,Q93,"Getting to build something that actually worked, not just learn about it."
R_MK0047188,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0049894,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0050117,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0051347,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0053831,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0054762,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0055948,What jobs do you think you would enjoy doing in the future?,Q93,Finding out design is part of engineering too.
R_MK0056163,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0057596,What jobs do you think you would enjoy doing in the future?,Q93,"Getting to build something that actually worked, not just learn about it."
R_MK0058290,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0059929,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0060697,What jobs do you think you would enjoy doing in the future?,Q93,"Using the 3D printer, I didn't know our school had one."
R_MK0061886,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0063234,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0064858,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0065636,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0066188,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0067519,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0068175,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0070451,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0071612,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0073180,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0074541,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0075585,What jobs do you think you would enjoy doing in the future?,Q93,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0076253,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0077994,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0078844,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0079265,What jobs do you think you would enjoy doing in the future?,Q93,Talking to the women in STEM about their actual day to day jobs.
R_MK0081259,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0082485,What jobs do you think you would enjoy doing in the future?,Q93,We made something for our town that people could actually use.
R_MK0083803,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0084557,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0085577,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0086182,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0087310,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0088320,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0089770,What jobs do you think you would enjoy doing in the future?,Q93,We made something for our town that people could actually use.
R_MK0090389,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0091876,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0092993,What jobs do you think you would enjoy doing in the future?,Q93,"Designing how our project looked, not just how it worked."
R_MK0093980,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0094131,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0095230,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0096996,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0097758,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0098452,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0099421,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0100836,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0102922,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0104395,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0105282,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0106320,What jobs do you think you would enjoy doing in the future?,Q93,The research part where we had to find real evidence.
R_MK0107776,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0108980,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0109195,What jobs do you think you would enjoy doing in the future?,Q93,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0110664,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0111523,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0112255,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0113390,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0115544,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0116551,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0117485,What jobs do you think you would enjoy doing in the future?,Q93,"Presenting our project, I liked explaining it to the parents."
R_MK0118387,What jobs do you think you would enjoy doing in the future?,Q93,We made something for our town that people could actually use.
R_MK0119555,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0120712,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0121750,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0122220,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0123827,What jobs do you think you would enjoy doing in the future?,Q93,"Getting to build something that actually worked, not just learn about it."
R_MK0124214,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0126301,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0127198,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0128432,What jobs do you think you would enjoy doing in the future?,Q93,"Designing how our project looked, not just how it worked."
R_MK0129618,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0130434,What jobs do you think you would enjoy doing in the future?,Q93,"Designing how our project looked, not just how it worked."
R_MK0131873,What jobs do you think you would enjoy doing in the future?,Q93,"Presenting our project, I liked explaining it to the parents."
R_MK0132817,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0134410,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0136611,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0137297,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0138187,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0141765,What jobs do you think you would enjoy doing in the future?,Q93,Making the model with real tools. It felt like proper work.
R_MK0142635,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0143213,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0144114,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0145577,What jobs do you think you would enjoy doing in the future?,Q93,"Making a game, I didn't know you could learn that at school."
R_MK0146786,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0148686,What jobs do you think you would enjoy doing in the future?,Q93,"Getting to build something that actually worked, not just learn about it."
R_MK0149979,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0151881,What jobs do you think you would enjoy doing in the future?,Q93,Making the model with real tools. It felt like proper work.
R_MK0152875,What jobs do you think you would enjoy doing in the future?,Q93,Making the model with real tools. It felt like proper work.
R_MK0153215,What jobs do you think you would enjoy doing in the future?,Q93,The mentor said she was first in her family to go to uni too.
R_MK0154688,What jobs do you think you would enjoy doing in the future?,Q93,We made something for our town that people could actually use.
R_MK0155252,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0156925,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0157625,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0158570,What jobs do you think you would enjoy doing in the future?,Q93,"Going to the university campus, I'd never been to one."
R_MK0159394,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0160207,What jobs do you think you would enjoy doing in the future?,Q93,Getting to do it here instead of travelling to the city.
R_MK0161135,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0162440,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0163245,What jobs do you think you would enjoy doing in the future?,Q93,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0164857,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0165270,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0166535,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0167642,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0170206,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0171333,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0172455,What jobs do you think you would enjoy doing in the future?,Q93,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0173914,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0175516,What jobs do you think you would enjoy doing in the future?,Q93,Testing the water in the creek near us and finding what was in it.
R_MK0177555,What jobs do you think you would enjoy doing in the future?,Q93,The coding part. I do a bit at home but this was harder.
R_MK0178501,What jobs do you think you would enjoy doing in the future?,Q93,The research part where we had to find real evidence.
R_MK0180740,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0181551,What jobs do you think you would enjoy doing in the future?,Q93,The video call with the scientist who works with livestock.
R_MK0182878,What jobs do you think you would enjoy doing in the future?,Q93,"Learning the science behind farming, which is what my family does."
R_MK0183724,What jobs do you think you would enjoy doing in the future?,Q93,"Programming the robot to move on its own, I'd never done that."
R_MK0184967,What jobs do you think you would enjoy doing in the future?,Q93,"Presenting our project, I liked explaining it to the parents."
R_MK0185472,What jobs do you think you would enjoy doing in the future?,Q93,Doing the experiments myself instead of watching the teacher do it.
R_MK0186474,What jobs do you think you would enjoy doing in the future?,Q93,Learning science can fix real problems in our own town.
R_MK0187606,What jobs do you think you would enjoy doing in the future?,Q93,"Designing how our project looked, not just how it worked."
R_MK0188526,What jobs do you think you would enjoy doing in the future?,Q93,Making the poster and the model together.
R_MK0189481,What jobs do you think you would enjoy doing in the future?,Q93,"Using the 3D printer, I didn't know our school had one."
R_MK0190318,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0191719,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0192452,What jobs do you think you would enjoy doing in the future?,Q93,Organising my group and working out who did what.
R_MK0193689,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0194846,What jobs do you think you would enjoy doing in the future?,Q93,I liked that we could test our own ideas even when they didn't work.
R_MK0195618,What jobs do you think you would enjoy doing in the future?,Q93,"It wasn't like normal school, we chose what our project was about."
R_MK0196526,What jobs do you think you would enjoy doing in the future?,Q93,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0197884,What jobs do you think you would enjoy doing in the future?,Q93,The excursion where we surveyed the wetlands.
R_MK0198144,What jobs do you think you would enjoy doing in the future?,Q93,The teachers actually listened to our ideas.
R_MK0199283,What jobs do you think you would enjoy doing in the future?,Q93,"Going to the university campus, I'd never been to one."
R_MK0005946,What made you change your mind?,Q95,"More time on the analysis, we rushed that bit."
R_MK0009333,What made you change your mind?,Q95,Better materials for the making part.
R_MK0013180,What made you change your mind?,Q95,Longer so we could finish properly.
R_MK0015550,What made you change your mind?,Q95,Smaller steps for the graphs.
R_MK0020980,What made you change your mind?,Q95,Smaller steps for the graphs.
R_MK0021933,What made you change your mind?,Q95,More time to write up what we found.
R_MK0023668,What made you change your mind?,Q95,Longer so we could finish properly.
R_MK0024877,What made you change your mind?,Q95,"Shorter instructions, they were too long."
R_MK0026518,What made you change your mind?,Q95,Smaller steps for the graphs.
R_MK0027310,What made you change your mind?,Q95,Less sitting down at the start before we got to build.
R_MK0034350,What made you change your mind?,Q95,Let us pick our own groups.
R_MK0036107,What made you change your mind?,Q95,Let us pick our own groups.
R_MK0038256,What made you change your mind?,Q95,More of the design side and less coding.
R_MK0039933,What made you change your mind?,Q95,Less sitting down at the start before we got to build.
R_MK0045791,What made you change your mind?,Q95,More field trips instead of classroom parts.
R_MK0046760,What made you change your mind?,Q95,"Nothing really, but it went too fast."
R_MK0049894,What made you change your mind?,Q95,I would keep it the same but add more group work.
R_MK0052338,What made you change your mind?,Q95,"Explain things more at the start, I didn't understand the words."
R_MK0053831,What made you change your mind?,Q95,"More equipment, we had to share one set."
R_MK0057596,What made you change your mind?,Q95,"More time on the building, less on the planning."
R_MK0065636,What made you change your mind?,Q95,"Nothing, it was good."
R_MK0068175,What made you change your mind?,Q95,"Nothing, it was good."
R_MK0070451,What made you change your mind?,Q95,Run it closer to us more often.
R_MK0074541,What made you change your mind?,Q95,More of the design side and less coding.
R_MK0075585,What made you change your mind?,Q95,"Longer, and less talking in front of everyone at the end."
R_MK0076253,What made you change your mind?,Q95,More choice about what we do.
R_MK0083803,What made you change your mind?,Q95,More field trips instead of classroom parts.
R_MK0087310,What made you change your mind?,Q95,"Nothing, it was good."
R_MK0094131,What made you change your mind?,Q95,Run it closer to us more often.
R_MK0105282,What made you change your mind?,Q95,Longer so we could finish properly.
R_MK0109195,What made you change your mind?,Q95,More time to write up what we found.
R_MK0117485,What made you change your mind?,Q95,More help with the maths parts.
R_MK0118387,What made you change your mind?,Q95,"More tools, we had to share."
R_MK0123827,What made you change your mind?,Q95,"Nothing really, but it went too fast."
R_MK0124214,What made you change your mind?,Q95,Longer so we could finish properly.
R_MK0135125,What made you change your mind?,Q95,Better materials for the making part.
R_MK0140948,What made you change your mind?,Q95,I would keep it the same but add more group work.
R_MK0141765,What made you change your mind?,Q95,"More tools, we had to share."
R_MK0143213,What made you change your mind?,Q95,More field trips instead of classroom parts.
R_MK0144114,What made you change your mind?,Q95,Run it closer to us more often.
R_MK0145577,What made you change your mind?,Q95,More choice about what we do.
R_MK0149979,What made you change your mind?,Q95,"Nothing, it was good."
R_MK0151881,What made you change your mind?,Q95,"Nothing, I liked the making part."
R_MK0152875,What made you change your mind?,Q95,"Nothing, I liked the making part."
R_MK0155252,What made you change your mind?,Q95,"Longer, and less talking in front of everyone at the end."
R_MK0158570,What made you change your mind?,Q95,More visits to the university.
R_MK0160207,What made you change your mind?,Q95,"Better internet, ours dropped out during the online session."
R_MK0161135,What made you change your mind?,Q95,"Nothing really, but it went too fast."
R_MK0163245,What made you change your mind?,Q95,I would keep it the same but add more group work.
R_MK0164857,What made you change your mind?,Q95,More choice about what we do.
R_MK0166535,What made you change your mind?,Q95,Make it harder. Some of it we already knew.
R_MK0169480,What made you change your mind?,Q95,More visits to the university.
R_MK0170206,What made you change your mind?,Q95,"Longer, and less talking in front of everyone at the end."
R_MK0172455,What made you change your mind?,Q95,"Maybe explain the words at the start, I didn't know some of them."
R_MK0174736,What made you change your mind?,Q95,Let us pick our own groups.
R_MK0179279,What made you change your mind?,Q95,"Maybe explain the words at the start, I didn't know some of them."
R_MK0184967,What made you change your mind?,Q95,More help with the maths parts.
R_MK0192452,What made you change your mind?,Q95,More help with the maths parts.
R_MK0194846,What made you change your mind?,Q95,"Longer, and less talking in front of everyone at the end."
R_MK0195618,What made you change your mind?,Q95,Let us pick our own groups.
R_MK0197884,What made you change your mind?,Q95,Longer so we could finish properly.
R_MK0000230,Why do you think you will need to move to do the job you want to do?,Q98,"Learning the science behind farming, which is what my family does."
R_MK0003322,Why do you think you will need to move to do the job you want to do?,Q98,Organising my group and working out who did what.
R_MK0004990,Why do you think you will need to move to do the job you want to do?,Q98,"Making a game, I didn't know you could learn that at school."
R_MK0005946,Why do you think you will need to move to do the job you want to do?,Q98,Talking to the women in STEM about their actual day to day jobs.
R_MK0006808,Why do you think you will need to move to do the job you want to do?,Q98,Learning science can fix real problems in our own town.
R_MK0007232,Why do you think you will need to move to do the job you want to do?,Q98,Testing the water in the creek near us and finding what was in it.
R_MK0008831,Why do you think you will need to move to do the job you want to do?,Q98,Talking to the women in STEM about their actual day to day jobs.
R_MK0009333,Why do you think you will need to move to do the job you want to do?,Q98,"Designing how our project looked, not just how it worked."
R_MK0010575,Why do you think you will need to move to do the job you want to do?,Q98,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0011791,Why do you think you will need to move to do the job you want to do?,Q98,Finding out design is part of engineering too.
R_MK0013180,Why do you think you will need to move to do the job you want to do?,Q98,The excursion where we surveyed the wetlands.
R_MK0014454,Why do you think you will need to move to do the job you want to do?,Q98,Making the poster and the model together.
R_MK0015550,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0016956,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0017380,Why do you think you will need to move to do the job you want to do?,Q98,Organising my group and working out who did what.
R_MK0018690,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0019930,Why do you think you will need to move to do the job you want to do?,Q98,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0020980,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0021933,Why do you think you will need to move to do the job you want to do?,Q98,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0022718,Why do you think you will need to move to do the job you want to do?,Q98,Finding out design is part of engineering too.
R_MK0023668,Why do you think you will need to move to do the job you want to do?,Q98,The excursion where we surveyed the wetlands.
R_MK0024877,Why do you think you will need to move to do the job you want to do?,Q98,The teachers actually listened to our ideas.
R_MK0025610,Why do you think you will need to move to do the job you want to do?,Q98,Making the poster and the model together.
R_MK0026518,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0027310,Why do you think you will need to move to do the job you want to do?,Q98,"Using the 3D printer, I didn't know our school had one."
R_MK0028356,Why do you think you will need to move to do the job you want to do?,Q98,The excursion where we surveyed the wetlands.
R_MK0030970,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0031889,Why do you think you will need to move to do the job you want to do?,Q98,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0032509,Why do you think you will need to move to do the job you want to do?,Q98,Testing the water in the creek near us and finding what was in it.
R_MK0033335,Why do you think you will need to move to do the job you want to do?,Q98,The teachers actually listened to our ideas.
R_MK0034350,Why do you think you will need to move to do the job you want to do?,Q98,The teachers actually listened to our ideas.
R_MK0035441,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0036107,Why do you think you will need to move to do the job you want to do?,Q98,"It wasn't like normal school, we chose what our project was about."
R_MK0037791,Why do you think you will need to move to do the job you want to do?,Q98,Making the poster and the model together.
R_MK0038256,Why do you think you will need to move to do the job you want to do?,Q98,Making the poster and the model together.
R_MK0039933,Why do you think you will need to move to do the job you want to do?,Q98,We made something for our town that people could actually use.
R_MK0041373,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
