ResponseId,item,response,response_code,score,is_dont_know,source_column
R_MK0175538,My teachers encourage me to think about STEM subjects or careers,Yes a lotI,1,4,False,Q25_6
R_MK0176790,My teachers encourage me to think about STEM subjects or careers,Yes a little,2,3,False,Q25_6
R_MK0177409,My teachers encourage me to think about STEM subjects or careers,Yes a lotI,1,4,False,Q25_6
R_MK0178316,My teachers encourage me to think about STEM subjects or careers,Yes a lotI,1,4,False,Q25_6
R_MK0179159,My teachers encourage me to think about STEM subjects or careers,Yes a lotI,1,4,False,Q25_6
R_MK0000627,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0001988,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0002347,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0003730,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0004719,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0006905,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0008384,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0009361,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0010793,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0011527,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0012224,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0013321,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0014269,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0017754,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0019133,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0020431,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0021482,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0022458,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0023977,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0025500,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0026571,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0027927,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0028258,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0029779,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0030633,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0031816,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0032287,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0033998,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0034390,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0035805,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0036231,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0037540,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0038406,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0039929,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0040419,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0041486,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0042213,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0043282,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0044213,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0045654,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0046112,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0047577,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0049860,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0050307,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0051679,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0052370,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0053388,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0054499,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0056412,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0057690,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0059350,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0060505,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0061473,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0062875,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0063584,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0064579,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0065610,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0067929,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0068572,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0069886,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0070552,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0071406,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0072687,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0073840,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0074143,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0075767,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0076765,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0077639,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0078481,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0079582,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0080425,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0081132,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0082408,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0083550,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0085137,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0086766,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0087249,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0090543,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0091576,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0093403,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0095688,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0096679,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0097674,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0098119,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0099227,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0100914,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0102866,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0103899,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0104469,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0105582,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0106951,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0107157,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0108530,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0109787,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0110138,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0111137,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0112381,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0113434,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0114344,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0116277,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0117584,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0118601,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0119688,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0120370,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0121297,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0122334,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0123776,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0124554,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0125621,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0126126,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0128312,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0129652,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0130784,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0131904,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0132200,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0133162,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0134540,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0135905,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0136936,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0138439,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0139460,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0140452,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0142815,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0143734,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0144185,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0145711,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0147584,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0148883,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0149612,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0150239,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0151336,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0152384,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0153565,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0154754,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0155619,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0156966,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0157937,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0158474,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0159733,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0160733,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0161254,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0162481,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0163945,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0164227,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0165174,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0166745,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0167637,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0168775,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0169479,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0170181,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0171613,I think STEM jobs can help people or make a difference in the world,No,4,1,False,Q25_7
R_MK0172371,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0173150,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0174572,I think STEM jobs can help people or make a difference in the world,Maybe,3,2,False,Q25_7
R_MK0175538,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0176790,I think STEM jobs can help people or make a difference in the world,I do not know,5,,True,Q25_7
R_MK0177409,I think STEM jobs can help people or make a difference in the world,Yes a little,2,3,False,Q25_7
R_MK0178316,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0179159,I think STEM jobs can help people or make a difference in the world,Yes a lotI,1,4,False,Q25_7
R_MK0000627,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0001988,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0002347,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0003730,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0004719,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0006905,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0008384,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0009361,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0010793,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0011527,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0012224,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0013321,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0014269,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0017754,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0019133,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0020431,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0021482,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0022458,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0023977,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0025500,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0026571,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0027927,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0028258,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0029779,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0030633,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0031816,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0032287,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0033998,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0034390,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0035805,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0036231,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0037540,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0038406,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0039929,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0040419,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0041486,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0042213,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0043282,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0044213,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0045654,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0046112,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0047577,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0049860,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0050307,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0051679,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0052370,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0053388,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0054499,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0056412,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0057690,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0059350,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0060505,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0061473,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0062875,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0063584,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0064579,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0065610,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0067929,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0068572,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0069886,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0070552,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0071406,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0072687,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0073840,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0074143,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0075767,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0076765,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0077639,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0078481,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0079582,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0080425,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0081132,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0082408,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0083550,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0085137,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0086766,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0087249,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0090543,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0091576,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0093403,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0095688,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0096679,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0097674,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0098119,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0099227,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0100914,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0102866,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0103899,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0104469,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0105582,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0106951,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0107157,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0108530,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0109787,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0110138,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0111137,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0112381,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0113434,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0114344,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0116277,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0117584,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0118601,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0119688,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0120370,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0121297,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0122334,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0123776,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0124554,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0125621,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0126126,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0128312,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0129652,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0130784,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0131904,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0132200,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0133162,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0134540,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0135905,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0136936,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0138439,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0139460,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0140452,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0142815,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0143734,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0144185,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0145711,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0147584,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0148883,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0149612,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0150239,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0151336,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0152384,I think STEM jobs would allow me to be creative,No,4,1,False,Q25_8
R_MK0153565,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0154754,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0155619,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0156966,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0157937,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0158474,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0159733,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0160733,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0161254,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0162481,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0163945,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0164227,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0165174,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0166745,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0167637,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0168775,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0169479,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
